id	name	also_known_as	date_of_birth	date_of_death	places_of_operation	biography	biography_author	date_of_biography	external_links	uuid	source	source_identifier	external_references	date_modified
10559	Willoughby Public School							2023-05-09T17:34:49.375858+10:00		43298454-ad00-4ade-a2b8-df488d6761a0	Vernon	2191		2023-06-14T16:33:30.576250+10:00
82613	Kang Tai							2023-05-09T18:49:32.596951+10:00		26dac697-901a-41aa-8ce6-458ba189c3c2	Vernon	36844		2023-06-14T16:33:30.576250+10:00
18056	Dan Bessie							2023-05-09T13:29:36.460630+10:00		72ebc644-5abb-4e0b-9393-a8b308c38bc6	Vernon	17352		2023-06-14T16:33:30.576250+10:00
86604	Peter Yarrow							2023-05-09T16:41:33.085836+10:00		293fba05-f132-4ff1-bec7-dfff0cf2fb3b	Vernon	26761		2023-06-14T16:33:30.576250+10:00
75619	Kim Batterham							2023-05-09T17:09:59.151801+10:00		bcec4eb3-9202-448b-88e1-d9c9053e13cf	Vernon	4180		2023-06-14T16:33:30.576250+10:00
78522	Vincent Sherman	Abraham Orovitz			United States of America			2023-05-09T11:51:58.371433+10:00	https://en.wikipedia.org/wiki/Vincent_Sherman	c3b7ef98-b035-44f5-91be-950494cc17bd	Vernon	30146	(Wikidata,Q1972350),(VIAF,37116280),(LOC Auth,n96030066),(WorldCat,lccn-n96030066)	2023-06-14T16:33:30.576250+10:00
27229	Carol J Paewai							2023-05-09T18:20:57.027839+10:00		2bbbf0dd-b433-4489-a839-872273770706	Vernon	16520		2023-06-14T16:33:30.576250+10:00
10915	Roberto Salvatore							2023-07-05T03:55:46.063535+10:00		0d1f12e6-0f2c-43bd-9beb-3622264d8d26	Vernon	2666		2023-07-05T03:55:46.063866+10:00
78688	Freddie Young							2023-05-09T19:50:26.472050+10:00		a57d3dd8-5fdf-420c-b05a-9903ef8d0d9c	Vernon	37942		2023-06-14T16:33:30.576250+10:00
86810	Janet Lee							2023-05-09T11:29:31.542088+10:00		a967b2ad-5a71-4c25-b262-190dc68e3558	Vernon	21443		2023-06-14T16:33:30.576250+10:00
78941	Mark J. Davis							2023-05-09T15:14:51.510876+10:00		d4660240-920d-4af4-9af5-0ff162111193	Vernon	24503		2023-06-14T16:33:30.576250+10:00
82099	Bolex		1928	1970				2023-05-09T15:00:04.785416+10:00		d64474ce-06a8-4472-8e24-493200f725eb	Vernon	39174		2023-06-14T16:33:30.576250+10:00
75469	Australian Council for Union Training							2023-05-09T11:35:57.238501+10:00		69993ce9-1859-4c7e-9c3b-fb4340bc55f7	Vernon	5576		2023-06-14T16:33:30.576250+10:00
77558	Duncan Anderson									a0ef5f10-3891-438f-a9f1-b0fb34592735	Vernon			2023-06-14T16:33:30.576250+10:00
12143	Canadian Broadcasting Corporation							2023-05-09T20:05:35.995593+10:00		b94ef585-975f-4feb-a911-d25b101b4c63	Vernon	3671		2023-06-14T16:33:30.576250+10:00
75248	C Hemenway									58cbe209-b7e5-476f-9e9b-b91b68b04b9f	Vernon			2023-06-14T16:33:30.576250+10:00
73012	Blackmagic Design							2023-05-09T15:42:45.629319+10:00		5aff0a96-f23c-462d-8bd1-744ad9238372	Vernon	39318		2023-06-14T16:33:30.576250+10:00
19478	Marilyn Weiner							2023-05-09T18:47:13.422712+10:00		d08316ca-a4cc-4cc6-860b-1942bb669078	Vernon	4096		2023-06-14T16:33:30.576250+10:00
10648	Ryan Bird							2023-05-09T19:33:59.499742+10:00		d8021a4a-3a38-470c-b857-41f3f540bb97	Vernon	2276		2023-06-14T16:33:30.576250+10:00
77888	Tony D'Aquino							2023-05-09T18:24:07.634132+10:00		d1141f88-c712-449e-966b-090cad4d1398	Vernon	29855		2023-06-14T16:33:30.576250+10:00
81597	Paul Julian									f79aeb31-09cf-4a09-a9ef-4be2ec21b6bd	Vernon			2023-06-14T16:33:30.576250+10:00
31865	Kevin MacDonald							2023-05-09T14:23:42.912671+10:00		6f87a9ae-a2c3-4d23-ac43-3476209b89b7	Vernon	23298		2023-06-14T16:33:30.576250+10:00
83764	Marten McEachran							2023-05-09T19:26:33.461557+10:00		39ab7311-8546-4cbc-b43e-be242cea6b0b	Vernon	35431		2023-06-14T16:33:30.576250+10:00
74558	Jack King							2023-05-09T19:30:57.807148+10:00		097d9261-a676-4c02-9f49-52c2c3b38471	Vernon	21063		2023-06-14T16:33:30.576250+10:00
76956	Donald P. Borchers							2023-05-09T13:48:21.465858+10:00		8b84c8aa-dc7f-4e32-9509-e76135848d1c	Vernon	18306		2023-06-14T16:33:30.576250+10:00
81086	Nansun Shi									b086b7d2-ff1f-4ed5-92de-c82508593025	Vernon			2023-06-14T16:33:30.576250+10:00
79570	Mike Wadding									2df3cdec-3e93-49f6-914e-6b2ef57e51b5	Vernon			2023-06-14T16:33:30.576250+10:00
80788	Michael Covert							2023-05-09T15:12:07.412363+10:00		db4061f3-321e-49cc-b629-ceb74c1b939e	Vernon	25020		2023-06-14T16:33:30.576250+10:00
19670	Muscle Films							2023-05-09T13:05:53.454606+10:00		ffdc92d7-9f9c-4a44-b9eb-2e0b85f686dc	Vernon	10725		2023-06-14T16:33:30.576250+10:00
21974	Norm Wilkinson							2023-05-09T18:01:08.236545+10:00		4ba3a621-e48a-488e-ac4c-a6257b2102e5	Vernon	25917		2023-06-14T16:33:30.576250+10:00
77597	Roz Berrystone							2023-05-09T11:41:47.864608+10:00		7fdfc6a4-dcac-4d82-9565-1c3c28e35fd5	Vernon	28322		2023-06-14T16:33:30.576250+10:00
79889	Jane Hamsher									d2f01895-cd15-41b0-b4ba-604414266401	Vernon			2023-06-14T16:33:30.576250+10:00
82472	He Ling							2023-05-09T14:47:57.291947+10:00		cb19e83b-0a66-4895-a15f-3891c7be4db8	Vernon	36394		2023-06-14T16:33:30.576250+10:00
82469	Ji Hongxu							2023-05-09T14:47:56.328730+10:00		cdffaa8b-c48a-4bfd-b063-00dc7fe69fa4	Vernon	36389		2023-06-14T16:33:30.576250+10:00
22687	Harry Ratner							2023-05-09T19:16:41.270912+10:00		280168fd-07fd-4ce2-84f5-950ae5acc156	Vernon	20343		2023-06-14T16:33:30.576250+10:00
31826	Yusuke Watanabe							2023-05-09T14:37:23.011543+10:00		6fad2403-468c-49b7-8f6c-7f46422a0950	Vernon	30624		2023-06-14T16:33:30.576250+10:00
22052	Aeon Films							2023-05-09T12:25:51.119940+10:00		cb7f7946-ee87-4472-b8cd-6eaa4184a5d6	Vernon	5044		2023-06-14T16:33:30.576250+10:00
83901	Jeremy Somerville							2023-05-09T19:26:51.216817+10:00		a5088413-976c-472a-a6b5-ba4b01595e57	Vernon	35921		2023-06-14T16:33:30.576250+10:00
14421	Opus Films							2023-05-09T19:48:24.964286+10:00		6d40148d-86e6-40d8-a3ba-8c042a7342f1	Vernon	11164		2023-06-14T16:33:30.576250+10:00
80722	Sarah Share									787e2515-6339-4a28-8119-4291107726ed	Vernon			2023-06-14T16:33:30.576250+10:00
27703	Eros Financial Investments							2023-05-09T12:45:07.341995+10:00		a6504d69-0c39-4082-be4f-055824d52f6e	Vernon	7951		2023-06-14T16:33:30.576250+10:00
84048	Phoebe Flemming							2023-05-09T19:30:12.860607+10:00		bbcd2793-670a-429c-ae9b-99e865be7ad4	Vernon	37196		2023-06-14T16:33:30.576250+10:00
77363	Richard Pearce				United States of America			2023-05-09T19:29:43.113453+10:00	https://en.wikipedia.org/wiki/Richard_Pearce_(director)	37535a24-c21c-44f5-bdc3-fa265a001b66	Vernon	27479	(Wikidata,Q3431106),(VIAF,63751237),(LOC Auth,no96020410),(WorldCat,lccn-no96020410)	2023-06-14T16:33:30.576250+10:00
76773	Lynn Barker							2023-05-09T15:23:11.195544+10:00		c21682b1-64ea-47f9-80ef-0a5872df6139	Vernon	24133		2023-06-14T16:33:30.576250+10:00
72018	Ralph Baer							2023-05-17T03:36:26.191703+10:00		8462c57a-2106-4343-9c34-68dfb8011917	Vernon	39301		2023-06-14T16:33:30.576250+10:00
8986	City of Whittlesea							2023-05-09T11:21:56.032431+10:00		e8b5cf9a-7a82-4feb-9d11-6a69b5deb920	Vernon	111964		2023-06-14T16:33:30.576250+10:00
77357	Kerry O'Rourke							2023-05-09T19:29:21.504104+10:00		2f5472ca-f14d-47d2-9dcd-b922fab52f03	Vernon	23275		2023-06-14T16:33:30.576250+10:00
73299	Jacob Senneby							2023-05-09T17:08:59.703150+10:00		50665448-e298-4f04-8302-eb6adc452549	Vernon	1244		2023-06-14T16:33:30.576250+10:00
8876	Jody Cleaver							2023-05-09T15:09:46.654754+10:00		5decbede-0740-42a6-be0a-7dcea6f1fab8	Vernon	1323		2023-06-14T16:33:30.576250+10:00
12987	Robert Young							2023-05-09T18:02:23.812653+10:00		9a5963a8-c8ca-465c-91ed-67a7fd7ef22a	Vernon	27921		2023-06-14T16:33:30.576250+10:00
27475	Tabasco Films							2023-05-09T19:03:10.928796+10:00		55433732-e5ff-4743-b356-62c74cff9eff	Vernon	13133		2023-06-14T16:33:30.576250+10:00
75180	Jean Valere				France			2023-05-09T15:04:35.845753+10:00		9cb0bfaf-4f6c-4a7b-ac85-68b02a75498a	Vernon	1383	(Wikidata,Q3174949),(VIAF,34157641),(LOC Auth,no2003123469),(WorldCat,lccn-no2003123469)	2023-06-14T16:33:30.576250+10:00
76206	Robert Clarke									51798969-7e11-4199-8b7d-d2f94894f39c	Vernon			2023-06-14T16:33:30.576250+10:00
36339	Lichtblick Filmproduktion							2023-05-09T15:16:37.204801+10:00		f7c052e7-0be5-47ec-82c4-01c6caf9ed9f	Vernon	4626		2023-06-14T16:33:30.576250+10:00
26675	Vic Roads							2023-05-09T19:08:43.643204+10:00		b5f8cc64-1a86-4445-bfdc-c4a417f3c71e	Vernon	14050		2023-06-14T16:33:30.576250+10:00
77008	Jack Rollins							2023-05-09T16:22:42.291347+10:00		5b2d2e75-7a2d-424a-b16f-87eb8dc60709	Vernon	4087		2023-06-14T16:33:30.576250+10:00
83825	Kathleen Comber							2023-05-09T20:06:53.735815+10:00		7c5313bf-b152-4eb3-8d8d-5972b4c493c4	Vernon	35524		2023-06-14T16:33:30.576250+10:00
75858	Andy Walker							2023-05-09T16:51:47.335069+10:00		8c99b6a5-43de-4e78-bc27-954bb4add4e8	Vernon	15250		2023-06-14T16:33:30.576250+10:00
13629	Jay Hines							2023-05-09T16:38:01.805598+10:00		73daab0d-96fb-485c-a939-624be3a6c17c	Vernon	21503		2023-06-14T16:33:30.576250+10:00
74216	Jack Gardiner							2023-05-09T17:58:32.593073+10:00		079ea070-de31-44b0-9210-6935c738c6e2	Vernon	21041		2023-06-14T16:33:30.576250+10:00
20120	Paul Woolston-Smith							2023-07-12T03:40:30.444729+10:00		15ebf636-a87c-4a8c-a851-f6d6163743d5	Vernon	26363		2023-07-12T03:40:30.445045+10:00
75704	Sal Lanza							2023-05-09T18:31:57.593804+10:00		7af37ec0-eccd-4837-80bc-f5cfb73dedd3	Vernon	28434		2023-06-14T16:33:30.576250+10:00
75613	Christopher Hinton							2023-05-09T13:03:51.065513+10:00		380f3d56-fa45-4fb9-b84a-9e89ea13cae7	Vernon	16962		2023-06-14T16:33:30.576250+10:00
74348	Rick Wise							2023-05-09T13:14:26.379756+10:00		5b93c501-40ca-4ea9-82d3-8cb148ea816e	Vernon	27561		2023-06-14T16:33:30.576250+10:00
24204	NWS Channel 9 (Adelaide, S. Aust.)							2023-05-09T14:53:27.407082+10:00		290d6d51-5804-45c2-8a90-194a9bece524	Vernon	11054		2023-06-14T16:33:30.576250+10:00
82605	Zhang Weixin							2023-05-09T13:47:00.047818+10:00		4c73c86a-53df-4e67-a8c2-d2865a6fe007	Vernon	36836		2023-06-14T16:33:30.576250+10:00
80967	Joan Cusack									43988aca-6834-43c2-a7be-87ade985345a	Vernon			2023-06-14T16:33:30.576250+10:00
11880	Reece Schubert							2023-05-09T17:14:31.636445+10:00		aaae486e-d410-490b-9d9b-442fdd583018	Vernon	3658		2023-06-14T16:33:30.576250+10:00
79122	Joanne Moore							2023-05-09T19:11:24.563623+10:00		2625be1e-22d8-4e1d-ab3c-999e13ece799	Vernon	22006		2023-06-14T16:33:30.576250+10:00
79115	Michael Petin							2023-05-09T19:14:16.665514+10:00		739455c0-27b7-456a-abd4-bb748734afbd	Vernon	4283		2023-06-14T16:33:30.576250+10:00
6571	Daniel Crooks		1973			"Born 1973 New Zealand, lives and works in Melbourne.
Employing a complex range of techniques - stop motion animation, time lapse and precision camera motion control - the surreal, elegant films and photography of Daniel Crooks have exhibited both locally and internationally. In 2002, his solo show Time Lapse was held at the Centre for Contemporary Photography, Melbourne and his work was exhibited at the Museum of Contemporary Art, Sydney, and ZKM in Germany. A graduate of the Auckland Institute of Technology and the Victorian College of the Arts School of Film and Television, Crooks has received numerous awards including the City of Stuttgart Prize for Animation, and a Dendy Australian Short Film Award at the 1996 Sydney International Film Festival.

(FT 30.03.05)"		2023-07-05T03:40:42.930954+10:00		e17b03cf-357d-456d-95fb-a20addf3820e	Vernon	111530		2023-07-05T03:40:42.931238+10:00
75075	Raanan Gissin									1ffbbb6c-1bdd-44a0-9dbe-e669d1112c47	Vernon			2023-06-14T16:33:30.576250+10:00
20700	Eve Ash							2023-07-12T03:40:23.718736+10:00		44c558af-3501-49bf-9f96-f3a09e8cbf6f	Vernon	18925		2023-07-12T03:40:23.719054+10:00
75297	Phil Hobson							2023-05-09T17:36:55.920167+10:00		35a6784e-4ff8-4026-b0b2-145d90d0b8c1	Vernon	34086		2023-06-14T16:33:30.576250+10:00
77517	Stefan Moore							2023-05-09T19:32:07.920402+10:00		510c4ce7-d219-4310-953a-7413f54ab0b1	Vernon	28992		2023-06-14T16:33:30.576250+10:00
18449	KRMA-TV (Television station : Denver, Colo.)							2023-05-09T18:08:02.045950+10:00		515a0515-e8b6-4a1a-bd82-a0dd288b9aed	Vernon	4557		2023-06-14T16:33:30.576250+10:00
11798	Bess Yarram							2023-05-09T15:36:58.830441+10:00		732636b7-a94b-4cdf-a5d8-418e3148e41f	Vernon	35388		2023-06-14T16:33:30.576250+10:00
19521	Dick Young Productions							2023-05-09T19:33:19.110546+10:00		dfdc1748-13f1-4517-8021-530f054ebc39	Vernon	7567		2023-06-14T16:33:30.576250+10:00
83551	Ian Rathjen							2023-05-09T19:18:42.499301+10:00		2e255368-bb26-4b0b-b9fd-3982d4f8040a	Vernon	34820		2023-06-14T16:33:30.576250+10:00
25743	Majestic Films International							2023-05-09T14:37:48.469270+10:00		52337718-0e1c-4cae-849f-4fda300ed62c	Vernon	4694		2023-06-14T16:33:30.576250+10:00
82471	Zhang Jie							2023-05-09T14:47:57.044350+10:00		7b599b94-26ab-4d8e-900a-e9c3ea882001	Vernon	36393		2023-06-14T16:33:30.576250+10:00
81845	Atlas							2023-05-09T12:35:01.179917+10:00		1d803b4c-a77c-43e6-a257-f1a1e7f6cbfc	Vernon	39548		2023-06-14T16:33:30.576250+10:00
78275	Don Bradman		27 AUG 1908	25 FEB 2001				2023-05-09T15:39:34.680641+10:00		a0062920-c3b3-411e-bad6-af7b1fa39cbd	Vernon	35942		2023-06-14T16:33:30.576250+10:00
74664	Per Ekholm							2023-05-09T19:52:23.759968+10:00		3d32fc3a-3887-4e79-8930-71959a3d7930	Vernon	26431		2023-06-14T16:33:30.576250+10:00
86725	Marlene Robinson May									e95908bf-d02f-40b2-9c3a-bad55dbb1b47	Vernon			2023-06-14T16:33:30.576250+10:00
86311	Samantha Andrew									a10020aa-a90e-4c94-ae48-0ae36ac72c18	Vernon			2023-06-14T16:33:30.576250+10:00
80460	Don Oriolo							2023-05-09T16:49:04.286779+10:00		adabf655-5786-47cb-bb7c-b49286546913	Vernon	18242		2023-06-14T16:33:30.576250+10:00
75519	Anthony Loeb							2023-05-09T18:12:23.189814+10:00		8944fffb-69d4-44d4-b6a5-da5bf1a2963b	Vernon	15398		2023-06-14T16:33:30.576250+10:00
23275	Mermaid Beach Productions							2023-05-09T11:39:58.330259+10:00		1eb72cbc-29d0-4298-84f3-7f28f545cdc9	Vernon	4261		2023-06-14T16:33:30.576250+10:00
20896	Independent Productions (AU)							2023-07-12T22:35:15.990321+10:00		ca17e9fe-0b6d-4253-bcf3-cb1cd17067cf	Vernon	4715		2023-07-12T22:35:15.990626+10:00
80620	Pierre Watrin							2023-05-09T18:25:54.442162+10:00		1642ba04-3aa3-4e70-9926-915c10387957	Vernon	26953		2023-06-14T16:33:30.576250+10:00
29273	La Cinematheque Quebecoise Montreal (Quebec) Canada							2023-05-09T12:25:05.859050+10:00		d0285415-96cd-490a-8cb7-3d04c8cb2a32	Vernon	9864		2023-06-14T16:33:30.576250+10:00
36623	Fantasma Inc							2023-05-09T18:15:32.639895+10:00		17923b80-2c55-47aa-bbba-a9b16f5b54d5	Vernon	8105		2023-06-14T16:33:30.576250+10:00
75065	Norbert Tildian							2023-05-09T14:24:18.727124+10:00		059bb205-c288-4b4b-8099-da75c6af247d	Vernon	25866	(Wikidata,Q108523821)	2023-06-14T16:33:30.576250+10:00
24763	Christine Edzard							2023-05-09T18:57:49.338502+10:00		870c0bf3-7172-4243-a0c9-2e0553325961	Vernon	16918		2023-06-14T16:33:30.576250+10:00
36846	SLM							2023-05-09T17:48:06.199116+10:00		247c5f17-8939-4651-9335-b218adbcd1f0	Vernon	12652		2023-06-14T16:33:30.576250+10:00
13588	Trick Film Studios							2023-05-09T19:41:07.337000+10:00		9b740ce8-5144-4567-b850-208b3bc08bb0	Vernon	13705		2023-06-14T16:33:30.576250+10:00
24132	Sir Run Run Shaw							2023-05-09T12:57:11.984343+10:00		c2425e2b-bef3-4593-afce-a5869e905cf2	Vernon	12617		2023-06-14T16:33:30.576250+10:00
77747	Martin Weitz							2023-05-09T20:02:39.697808+10:00		139059b4-dc03-433d-8ab4-9eb377479cc9	Vernon	24676		2023-06-14T16:33:30.576250+10:00
83902	Emily Somerville							2023-05-09T19:26:52.599398+10:00		937898d5-a731-4c9d-b21d-c584dbd2dc78	Vernon	35920		2023-06-14T16:33:30.576250+10:00
31186	Bavo Defurne							2023-05-09T17:33:05.808125+10:00		6b4c5c52-b316-4fa5-8144-2b6ee723e6d3	Vernon	5754		2023-06-14T16:33:30.576250+10:00
37467	PolyGram Music Video							2023-05-09T15:17:40.791191+10:00		2d389f4a-3c86-42f9-8b96-b8f4869afa99	Vernon	11564		2023-06-14T16:33:30.576250+10:00
76018	Tete Vasconcellos							2023-05-09T15:53:54.720705+10:00		fbb3ba70-6caf-4bda-a03d-ddef31fb829f	Vernon	29625	(Wikidata,Q22102151)	2023-06-14T16:33:30.576250+10:00
12510	Australian Wool Corporation							2023-07-12T03:40:06.652136+10:00		fe7ed711-7621-4125-89e9-8af3db76373e	Vernon	3802		2023-07-12T03:40:06.652396+10:00
84029	Jack Bell							2023-05-09T19:47:14.655162+10:00		fb438234-371b-4637-9230-eb7987c2e93c	Vernon	37064		2023-06-14T16:33:30.576250+10:00
25337	Cioni Artworks							2023-05-09T19:27:19.413750+10:00		94f6e735-c9aa-4ffb-ab35-e74ce00df68f	Vernon	6781		2023-06-14T16:33:30.576250+10:00
76291	Abbey Jack Neidik							2023-05-09T14:46:36.307018+10:00		ea540d27-fcc7-4f9a-bd4e-daab3019c1a2	Vernon	3711		2023-06-14T16:33:30.576250+10:00
81628	Peter Crass							2023-05-09T17:39:55.427109+10:00		04db72bf-fed8-4f8c-8961-e8233f62cc4c	Vernon	26508		2023-06-14T16:33:30.576250+10:00
35115	Harry R Sherman							2023-05-09T19:54:57.309488+10:00		6e2b222f-63bb-41b7-a5f5-373dbf7fc23a	Vernon	20339		2023-06-14T16:33:30.576250+10:00
79767	Arthur Lappin							2023-05-09T19:29:30.337672+10:00		32ac111b-cc08-444e-8214-1683a74ef44c	Vernon	15545		2023-06-14T16:33:30.576250+10:00
30959	Stewart MacLennan							2023-05-09T16:26:55.833558+10:00		395e7d61-c46e-43cf-a9e5-129d874f4f92	Vernon	29225		2023-06-14T16:33:30.576250+10:00
80382	Jacqueline Smith									da3fe8ae-b23a-4cfa-b5db-4b5598a2d68e	Vernon			2023-06-14T16:33:30.576250+10:00
73558	Melanie Holmes							2023-05-09T18:04:47.100352+10:00		4dd77980-16f3-4e55-a5bb-fa831dc9bd5b	Vernon	112053		2023-06-14T16:33:30.576250+10:00
30892	Craig Rogers							2023-05-09T13:39:04.413095+10:00		8c5d97cf-5eee-4754-b649-623fcbc90049	Vernon	17249		2023-06-14T16:33:30.576250+10:00
83742	Penny Morison							2023-05-09T19:12:37.200207+10:00		51e62464-e7e7-463b-87e2-0cbff36703a7	Vernon	35362		2023-06-14T16:33:30.576250+10:00
73955	Vernon Bailey							2023-05-09T19:16:03.456384+10:00		1c00f1b9-e03a-4be6-a7c5-40efbacd7da8	Vernon	39594		2023-06-14T16:33:30.576250+10:00
23883	Teck Tan							2023-05-09T19:28:40.245359+10:00		689f54e6-0b91-4f91-a618-561f068338b2	Vernon	29508		2023-06-14T16:33:30.576250+10:00
76217	David Taft							2023-05-09T19:12:36.338615+10:00		c6219514-b575-4dda-9900-3991e7141553	Vernon	17814		2023-06-14T16:33:30.576250+10:00
12242	King Screen Productions							2023-05-09T15:08:47.730655+10:00		b5e9e5ad-b1ed-49ff-adf9-8aaa9363733a	Vernon	9771		2023-06-14T16:33:30.576250+10:00
80495	Iwao Yamaki									ef080d20-da8a-4c8f-bd47-e3d518315d46	Vernon			2023-06-14T16:33:30.576250+10:00
76992	Dick Richards				United States of America			2023-05-09T18:16:44.297892+10:00	https://en.wikipedia.org/wiki/Dick_Richards	b10b864f-e20a-4fdf-b5d2-19a35ef4fe39	Vernon	18122	(Wikidata,Q1209782),(VIAF,19301482),(LOC Auth,no98102032),(WorldCat,lccn-no98102032)	2023-06-14T16:33:30.576250+10:00
73033	SBS							2023-07-13T22:35:00.780905+10:00		0390444b-25e9-400b-b83d-3f2e87821f6d	Vernon	110817		2023-07-13T22:35:00.781201+10:00
9312	ACMI Screen Events							2023-07-05T03:55:52.160799+10:00		cb080642-2a77-4a4b-96e2-40c586595973	Vernon	1693		2023-07-05T03:55:52.161129+10:00
84278	St Anthony's Primary School		1955					2023-05-09T19:55:52.497553+10:00		e122487e-897a-4439-953d-c8175ec6276e	Vernon	38774		2023-06-14T16:33:30.576250+10:00
74188	Andy Thomson							2023-05-09T19:52:51.195171+10:00		4c1de943-7e0d-43b2-9be2-5edc82acbf8b	Vernon	15249		2023-06-14T16:33:30.576250+10:00
7403	Bart Van den Bempt							2023-05-09T11:18:26.685994+10:00		32cecf08-0209-48cc-92d4-3e82f5ac85c8	Vernon	111567		2023-06-14T16:33:30.576250+10:00
76361	Suzanne Bauman							2023-05-09T19:37:31.698442+10:00		97aa5231-e6f9-4d00-89fd-b8666472916e	Vernon	29384		2023-06-14T16:33:30.576250+10:00
77233	Milton Meltzer							2023-05-09T14:53:33.183344+10:00		fc866890-17df-4c23-90cb-920ad461d1ee	Vernon	25438		2023-06-14T16:33:30.576250+10:00
12599	Twentieth Century-Fox Film Corporation							2023-07-12T03:51:04.274084+10:00		d1dac23c-aeee-4bee-8378-639939046d68	Vernon	3818		2023-07-12T03:51:04.274338+10:00
84878	Arthur Browne							2023-05-09T19:12:03.695458+10:00		d5214416-e9ce-4909-9e3c-6e063e4a0c98	Vernon	36101		2023-06-14T16:33:30.576250+10:00
23625	Les Films du Loup							2023-05-09T19:04:50.583013+10:00		9feac400-ccb0-4691-a551-a6d1dada5fc1	Vernon	10008		2023-06-14T16:33:30.576250+10:00
8732	Wolfgang Kress							2023-07-12T22:36:00.034301+10:00		fe6af6f8-2fec-49be-b3f4-75ae80a2ee12	Vernon	1666		2023-07-12T22:36:00.034561+10:00
72888	Raymond Bradley							2023-05-09T18:21:13.128912+10:00		7b4cde99-a911-4da0-a075-57063a62b38a	Vernon	38353		2023-06-14T16:33:30.576250+10:00
29025	Lawrence Riva							2023-05-09T17:33:08.081816+10:00		c49052ce-cdf5-4547-8111-fed189a5608d	Vernon	23596		2023-06-14T16:33:30.576250+10:00
7945	Julia Bourke							2023-05-09T12:24:37.639682+10:00		96cffeb2-871d-4f4b-9ab9-9b0b4475b462	Vernon	111128		2023-06-14T16:33:30.576250+10:00
80394	Robert Krasker									21b2aac9-c569-4cf5-97d5-48bcd6356dcb	Vernon			2023-06-14T16:33:30.576250+10:00
83699	John Hansen		Circa 1925					2023-05-09T18:35:06.957522+10:00		b9c27a89-8659-4661-b75a-94183af8914e	Vernon	35265		2023-06-14T16:33:30.576250+10:00
78241	Alice Dewey									09ce32fb-48a7-4051-a2bb-2edf22dfad13	Vernon			2023-06-14T16:33:30.576250+10:00
79410	Wolfgang Reinhardt				Austria			2023-05-09T13:23:27.439936+10:00	https://en.wikipedia.org/wiki/Wolfgang_Reinhardt_(producer)	90a8a752-a04e-422f-bdc4-a4195085decb	Vernon	30539	(Wikidata,Q89510),(VIAF,95657764),(LOC Auth,n81122357),(WorldCat,lccn-n81122357)	2023-06-14T16:33:30.576250+10:00
19347	Joan Churchill							2023-05-09T19:13:54.285432+10:00		3bb745e3-ef30-486a-bf49-995ba1ef43a8	Vernon	21967		2023-06-14T16:33:30.576250+10:00
74901	John Peer Nugent							2023-05-09T14:02:43.361200+10:00		d407de70-c1e7-4e2c-8334-21ab23347ae0	Vernon	22461		2023-06-14T16:33:30.576250+10:00
77588	Much Ado							2023-05-09T14:58:45.618787+10:00		e05a87e0-aa45-411c-a297-edac583942d8	Vernon	10706		2023-06-14T16:33:30.576250+10:00
78268	Prufrock Pictures									10235953-ce62-42cb-b86c-589ddc135633	Vernon			2023-06-14T16:33:30.576250+10:00
31126	Rob Carliner							2023-05-09T19:21:37.070108+10:00		23049ac0-cdf7-466f-a9eb-9d3fc3cb2181	Vernon	27588		2023-06-14T16:33:30.576250+10:00
73833	Vicdeaf							2023-05-09T19:04:33.594158+10:00		989cd475-734f-41ed-8a6f-645b0ce36085	Vernon	3396		2023-06-14T16:33:30.576250+10:00
22766	Independent Producers							2023-05-09T11:33:04.357281+10:00		d750a85f-2233-4474-927e-b5a8ff1e9139	Vernon	4714		2023-06-14T16:33:30.576250+10:00
34500	Jersey Shore							2023-05-09T19:52:15.476246+10:00		bfd69c14-77ca-4e5d-b59d-72e68018dd78	Vernon	9590		2023-06-14T16:33:30.576250+10:00
25729	Cafe Films							2023-05-09T13:15:49.896013+10:00		c686d956-9e22-4f95-9ac5-53841633c17e	Vernon	6189		2023-06-14T16:33:30.576250+10:00
23136	Endeavour Productions							2023-05-09T16:43:49.988334+10:00		6ae15627-d4e8-4637-886b-605138a61d4f	Vernon	7892		2023-06-14T16:33:30.576250+10:00
75698	John Hershberger									a003ef10-200d-4235-b42b-4dd62532b800	Vernon			2023-06-14T16:33:30.576250+10:00
31137	Television South							2023-05-09T12:29:42.608842+10:00		022b7f55-42cc-43d0-b514-547eeec0d3d1	Vernon	13762		2023-06-14T16:33:30.576250+10:00
32798	Destination Films							2023-05-09T12:42:39.633609+10:00		624b4c90-2654-4851-bd4d-d0d3144c9551	Vernon	7534		2023-06-14T16:33:30.576250+10:00
28228	Negara Productions							2023-05-09T15:22:17.862366+10:00		1552f021-dc1d-4cc8-97ad-8fd68b52f6af	Vernon	10865		2023-06-14T16:33:30.576250+10:00
77283	Noelene Harrison							2023-05-09T16:21:59.466703+10:00		6798daa4-9412-4681-b20c-63f11a7cfc3a	Vernon	25854		2023-06-14T16:33:30.576250+10:00
79624	Helen Hunt									82dec482-6286-459b-9ef2-b750c12cbceb	Vernon			2023-06-14T16:33:30.576250+10:00
28148	Embark							2023-05-09T12:50:13.428805+10:00		188de563-01bf-46cd-a4ba-25de64f4fd69	Vernon	7868		2023-06-14T16:33:30.576250+10:00
